,name,review_x
47,류니끄,"[656489069, 649422003, 639639361, 631440171, 611147611, 582322198, 579545992, 574580516, 565553622, 543767124, 457258168, 457256201, 438945736, 408173974, 337749001, 336204363, 332778122, 329921457, 329304570, 328300313, 327739074, 327565482, 324784713, 324280964, 324276144, 323155380, 323066007, 311799049, 311746174, 311135246, 307706629, 306142024, 635229073, 607982917, 572546356, 534021785, 513645611, 511634423, 498671338, 489907516, 480170581, 453116175, 449864966, 445728142, 425878157, 390414301, 387049158, 377802257, 376748898, 373251282, 364722677, 336360406, 335411137, 333140676, 328299361, 325186138, 324373416, 313156184, 309983928, 306437766, 292747437, 278444983, 274538701, 270582525, 259352870]"
48,마초 그릴,"[636971765, 635701456, 592633567, 590415146, 584674659, 576249734, 561425911, 559315699, 556447785, 506642661, 636971765, 635701456, 592633567, 590415146, 584674659, 576249734, 561425911, 559315699, 556447785, 506642661, 636971765, 635701456, 592633567, 590415146, 584674659, 576249734, 561425911, 559315699, 556447785, 506642661, 501849713, 499299540, 493416287, 478110942, 470197579, 426041835, 416676298, 380119644, 350136655, 347536847, 501849713, 499299540, 493416287, 478110942, 470197579, 426041835, 416676298, 380119644, 350136655, 347536847, 501849713, 499299540, 493416287, 478110942, 470197579, 426041835, 416676298, 380119644, 350136655, 347536847, 324799733, 324043175, 304378112, 304378054, 665134575, 655080593, 650472034, 605477134, 602788206, 593664001, 324799733, 324043175, 304378112, 304378054, 665134575, 655080593, 650472034, 605477134, 602788206, 593664001, 324799733, 324043175, 304378112, 304378054, 665134575, 655080593, 650472034, 605477134, 602788206, 593664001, 589914013, 540545519, 534841488, 505405312, 499016787, 493832435, 487860621, 481461855, 475270818, 449496026, 589914013, 540545519, 534841488, 505405312, 499016787, 493832435, 487860621, 481461855, 475270818, 449496026, 589914013, 540545519, 534841488, 505405312, 499016787, 493832435, 487860621, 481461855, 475270818, 449496026, 441676266, 437951142, 428560160, 427554101, 423956049, 421691655, 419646825, 410472027, 388572941, 386297236, 441676266, 437951142, 428560160, 427554101, 423956049, 421691655, 419646825, 410472027, 388572941, 386297236, 441676266, 437951142, 428560160, 427554101, 423956049, 421691655, 419646825, 410472027, 388572941, 386297236, 386293432, 382858168, 377766196, 377216092, 376380468, 350108572, 345335273, 333803731, 319682109, 386293432, 382858168, 377766196, 377216092, 376380468, 350108572, 345335273, 333803731, 319682109, 386293432, 382858168, 377766196, 377216092, 376380468, 350108572, 345335273, 333803731, 319682109]"
49,마츠,"[658783350, 648630806, 641741347, 624382665, 622538499, 595109508, 587532048, 443414586, 430458642, 382338475, 658783350, 648630806, 641741347, 624382665, 622538499, 595109508, 587532048, 443414586, 430458642, 382338475, 336129238, 665679200, 613099002, 607832723, 595595032, 588834163, 588832609, 575338989, 531576375, 526288337, 336129238, 665679200, 613099002, 607832723, 595595032, 588834163, 588832609, 575338989, 531576375, 526288337, 436126637, 429196152, 427550728, 427528709, 423504701, 421705516, 395691492, 390306369, 388886028, 388041184, 436126637, 429196152, 427550728, 427528709, 423504701, 421705516, 395691492, 390306369, 388886028, 388041184, 373580215, 370311057, 365093019, 361091547, 349368453, 327039687, 326609903, 303654249, 298210488, 293546980, 373580215, 370311057, 365093019, 361091547, 349368453, 327039687, 326609903, 303654249, 298210488, 293546980, 280054383, 274149706, 265766443, 265007291, 256497289, 247095807, 246971725, 239859681, 236311093, 236237954, 280054383, 274149706, 265766443, 265007291, 256497289, 247095807, 246971725, 239859681, 236311093, 236237954, 235104819, 234698629, 230065546, 227796333, 235104819, 234698629, 230065546, 227796333]"
50,마포 진짜 원조 최대포,"[669627679, 640406196, 613085289, 581136423, 557117095, 544324606, 531078328, 516167100, 474468739, 451833073, 669627679, 640406196, 613085289, 581136423, 557117095, 544324606, 531078328, 516167100, 474468739, 451833073, 431517476, 410503691, 377828577, 365891183, 364580940, 343972085, 340605836, 340121544, 339778084, 327529908, 431517476, 410503691, 377828577, 365891183, 364580940, 343972085, 340605836, 340121544, 339778084, 327529908, 324783146, 323775881, 323333563, 323139197, 323079660, 320295846, 319958812, 319762038, 319279901, 314642050, 324783146, 323775881, 323333563, 323139197, 323079660, 320295846, 319958812, 319762038, 319279901, 314642050, 205455939, 165278315, 146047545, 165278317, 165278318, 165278321, 535243205, 502132007, 487749565, 230989497, 205455939, 165278315, 146047545, 165278317, 165278318, 165278321, 535243205, 502132007, 487749565, 230989497]"
51,마포만두,"[654035385, 646981227, 640785923, 631800192, 604519445, 579571436, 542635150, 541123596, 533007796, 489336035, 654035385, 646981227, 640785923, 631800192, 604519445, 579571436, 542635150, 541123596, 533007796, 489336035, 428638748, 413713433, 410491437, 354271350, 334903871, 329828270, 328917522, 327954023, 325682159, 325414298, 428638748, 413713433, 410491437, 354271350, 334903871, 329828270, 328917522, 327954023, 325682159, 325414298, 322814553, 321938221, 321305972, 320797765, 312690152, 312113645, 306393911, 305810391, 304667161, 304328422, 322814553, 321938221, 321305972, 320797765, 312690152, 312113645, 306393911, 305810391, 304667161, 304328422, 303564055, 303557495, 303099338, 297780092, 644157938, 634509311, 580014686, 546770178, 530204961, 462140680, 303564055, 303557495, 303099338, 297780092, 644157938, 634509311, 580014686, 546770178, 530204961, 462140680, 432067932, 362754156, 315497404, 279499077, 250438103, 247294681, 432067932, 362754156, 315497404, 279499077, 250438103, 247294681]"
52,만석닭강정,"[675396820, 672946326, 664352534, 660648425, 655589078, 655091857, 648748476, 643952583, 640623358, 620691508, 619975684, 614832464, 607493410, 601131499, 598296701, 595967254, 595823800, 587532887, 585671824, 580156759, 578659834, 567605777, 567349460, 566740373, 564139740, 553947943, 553057369, 551896286, 550791403, 550363197, 549706047, 549621278, 549416700, 548932170, 546302664, 545652574, 545512158, 544188905, 543517970, 543480029, 542406486, 542096517, 540337801, 536290715, 533271023, 531008067, 530222596, 529519494, 529430245, 527718815, 524228692, 517832032, 512825956, 510802225, 507981272, 507364325, 506025326, 505703044, 504467255, 502688248, 499058441, 488311630, 482580813, 473490610, 469787911, 468974188, 463463881, 452311894, 445433330, 440325283, 436023473, 424405615, 420026850, 419661013, 409081055, 401906885, 393738343, 377048423, 365511150, 354692899, 347700125, 347083787, 344229851, 343744369, 342311303, 338585419, 334853891, 332226707, 327270543, 325405516, 324568415, 323067645, 322259560, 320032324, 319200261, 318850497, 317514795, 317014336, 315001845, 308805784, 306839849, 304982361, 300934384, 300144621, 298015163, 297890419, 295880268, 295861505, 269408579, 497288458, 349369080, 283442549]"
53,만석닭강정 중앙시장분점,"[670043031, 666557150, 651364949, 650785544, 650311549, 642719916, 641515794, 633760627, 624571191, 621034111, 617256957, 614832559, 612094658, 599222311, 559742794, 558836544, 551896382, 547648505, 546108246, 542100873, 542096282, 541278039, 534539615, 525297626, 519936001, 490270804, 487526187, 485181219, 482568518, 474411445, 471766202, 462844882, 460557238, 432269711, 430194268, 427137328, 426330010, 425248274, 425176278, 422020566, 419661436, 410362161, 396050938, 388458375, 380995313, 380995202, 380995103, 374703040, 373554510, 371347712, 370600362, 370585189, 368895072, 364757221, 361368458, 359164063, 358945226, 358929337, 358082776, 354692759, 350114656, 349848402, 348333838, 346996987, 346461695, 342936051, 342727117, 342463117, 336168530, 336094976, 335871909, 335871550, 335583684, 335583119, 329919161, 329850229, 328920460, 324275913, 323777775, 316193734, 314942600, 314920111, 314912200, 312884838, 310365537, 308511533, 307458917, 306815233, 306499965, 305291503, 304355847, 303549816, 300107785, 296170118, 271013265, 268199318, 416055380]"
54,만족오향족발 시청점,"[653662999, 646980751, 640772015, 633876803, 624866442, 616808377, 603162984, 596113295, 582596379, 581577761, 653662999, 646980751, 640772015, 633876803, 624866442, 616808377, 603162984, 596113295, 582596379, 581577761, 577819290, 567463826, 561169158, 555870152, 554331296, 551381692, 544516997, 543913845, 543263095, 542333328, 577819290, 567463826, 561169158, 555870152, 554331296, 551381692, 544516997, 543913845, 543263095, 542333328, 541366800, 541113362, 541059313, 487164993, 474405957, 456587107, 454265338, 445976010, 438701783, 437202798, 541366800, 541113362, 541059313, 487164993, 474405957, 456587107, 454265338, 445976010, 438701783, 437202798, 429120927, 425563361, 421953549, 418283940, 412072908, 408734465, 408650406, 408153955, 406842866, 397544406, 429120927, 425563361, 421953549, 418283940, 412072908, 408734465, 408650406, 408153955, 406842866, 397544406, 396163062, 393970043, 392303353, 370665672, 365942664, 365635104, 362431354, 361098807, 358339046, 358054222, 396163062, 393970043, 392303353, 370665672, 365942664, 365635104, 362431354, 361098807, 358339046, 358054222, 354922871, 354901034, 346802098, 336158684, 334717605, 331535261, 329112984, 328938281, 327556001, 325835699, 354922871, 354901034, 346802098, 336158684, 334717605, 331535261, 329112984, 328938281, 327556001, 325835699, 323401721, 323394486, 323323713, 323194697, 323118979, 323063880, 323045184, 320270726, 319350817, 318838583, 323401721, 323394486, 323323713, 323194697, 323118979, 323063880, 323045184, 320270726, 319350817, 318838583, 315280871, 313963680, 313471641, 311791502, 310816369, 310385372, 302180793, 300962709, 300961221, 298105861, 315280871, 313963680, 313471641, 311791502, 310816369, 310385372, 302180793, 300962709, 300961221, 298105861, 240643205, 205018197, 194331593, 669134629, 477279919, 465982478, 462651923, 409121096, 321373594, 272946022, 240643205, 205018197, 194331593, 669134629, 477279919, 465982478, 462651923, 409121096, 321373594, 272946022]"
55,매니멀스모크하우스,"[545884157, 524284790, 460859610, 433835263, 416770583, 373014367, 365505973, 359193643, 320896718, 311214168, 298218778, 669226514, 658970775, 633764731, 621602412, 603810046, 597782009, 592062100, 569443154, 540883612, 540143742, 500573339, 492139625, 483092394, 473757927, 460276278, 455526617, 427531948, 411896622, 408717438, 397128695, 392727285, 381537860, 367735709, 367069401, 341560136, 333603764, 328271274, 327052246, 325469814, 321790947, 320142668, 320041987, 314660241, 314443462, 304575504, 304189001, 297382926, 297034406, 290837420, 284068235]"
56,매드포갈릭 분당서현점,"[660960480, 653739114, 651360619, 624842961, 623959084, 619002807, 611265334, 604686113, 580284261, 559700239, 555571936, 551347846, 545407112, 545396970, 544408446, 543019150, 541947721, 541278902, 540577171, 540297571, 532886180, 532431837, 531558930, 529321932, 521822459, 512028575, 496962997, 483775236, 481800820, 449641693, 443938954, 434208775, 430762597, 413058631, 409064307, 409032911, 383575093, 382015793, 378858904, 376902423, 375332112, 372661082, 364736381, 356883150, 352532271, 346764994, 339537276, 336070186, 335811279, 333404470, 331938567, 323383829, 323053220, 322865258, 320811479, 320780215, 320266498, 318896855, 314937794, 313168371, 312230659, 311571183, 187051394, 521598679, 374769289]"
57,맥파이 제주점,"[643177925, 620149674, 615280819, 591286909, 575175916, 564203775, 554126939, 541507379, 534337171, 520130286, 643177925, 620149674, 615280819, 591286909, 575175916, 564203775, 554126939, 541507379, 534337171, 520130286, 643177925, 620149674, 615280819, 591286909, 575175916, 564203775, 554126939, 541507379, 534337171, 520130286, 506680071, 461122078, 432813158, 427120975, 426539574, 426511584, 374401615, 366262921, 343472230, 333494895, 506680071, 461122078, 432813158, 427120975, 426539574, 426511584, 374401615, 366262921, 343472230, 333494895, 506680071, 461122078, 432813158, 427120975, 426539574, 426511584, 374401615, 366262921, 343472230, 333494895, 329137973, 672536052, 640988547, 627171161, 583907640, 571740484, 507970612, 495349317, 492100466, 490064623, 329137973, 672536052, 640988547, 627171161, 583907640, 571740484, 507970612, 495349317, 492100466, 490064623, 329137973, 672536052, 640988547, 627171161, 583907640, 571740484, 507970612, 495349317, 492100466, 490064623, 486057745, 466239389, 441677887, 432951462, 402288838, 390872740, 382859196, 382006854, 350107142, 317010135, 486057745, 466239389, 441677887, 432951462, 402288838, 390872740, 382859196, 382006854, 350107142, 317010135, 486057745, 466239389, 441677887, 432951462, 402288838, 390872740, 382859196, 382006854, 350107142, 317010135, 311922023, 311922023, 311922023]"
58,맷돌순두부,"[674945997, 659203613, 656961712, 651988310, 621692521, 616991703, 611787428, 609063461, 607200138, 603693356, 578225536, 548157803, 545495335, 545398086, 544725905, 543343084, 542440861, 524790604, 520777010, 516519187, 513639120, 492182096, 481992608, 470193016, 469971091, 452115037, 443490638, 436507043, 431065772, 409770019, 406045561, 393731842, 391012137, 388930669, 364265503, 353345453, 341861071, 329848037, 325489229, 325222399, 323060678, 322810513, 315102929, 314982504, 311293688, 306132754, 304218228, 303193164, 298647636, 298149611, 297764894, 289454937, 236921402, 438624475, 423111280]"
59,명진전복,"[672784698, 664630980, 664433956, 659759648, 657712805, 655911316, 652071833, 651234549, 649601299, 649253678, 672784698, 664630980, 664433956, 659759648, 657712805, 655911316, 652071833, 651234549, 649601299, 649253678, 672784698, 664630980, 664433956, 659759648, 657712805, 655911316, 652071833, 651234549, 649601299, 649253678, 646975827, 646159038, 644643712, 644441583, 640653378, 637849726, 637842768, 637136294, 632449514, 631243327, 646975827, 646159038, 644643712, 644441583, 640653378, 637849726, 637842768, 637136294, 632449514, 631243327, 646975827, 646159038, 644643712, 644441583, 640653378, 637849726, 637842768, 637136294, 632449514, 631243327, 626296436, 623862943, 623090355, 621021632, 620607936, 619676635, 618622735, 615615620, 615284676, 614001639, 626296436, 623862943, 623090355, 621021632, 620607936, 619676635, 618622735, 615615620, 615284676, 614001639, 626296436, 623862943, 623090355, 621021632, 620607936, 619676635, 618622735, 615615620, 615284676, 614001639, 611779811, 608194635, 603581658, 603161015, 600747174, 599037096, 597743533, 594239191, 592376357, 590414828, 611779811, 608194635, 603581658, 603161015, 600747174, 599037096, 597743533, 594239191, 592376357, 590414828, 611779811, 608194635, 603581658, 603161015, 600747174, 599037096, 597743533, 594239191, 592376357, 590414828, 588902715, 587532060, 584917622, 583495019, 579674091, 579548145, 576040739, 575068973, 574279748, 574150324, 588902715, 587532060, 584917622, 583495019, 579674091, 579548145, 576040739, 575068973, 574279748, 574150324, 588902715, 587532060, 584917622, 583495019, 579674091, 579548145, 576040739, 575068973, 574279748, 574150324, 570984309, 570939211, 569633161, 566590678, 565959740, 564433962, 563258233, 560042580, 552002255, 551534192, 570984309, 570939211, 569633161, 566590678, 565959740, 564433962, 563258233, 560042580, 552002255, 551534192, 570984309, 570939211, 569633161, 566590678, 565959740, 564433962, 563258233, 560042580, 552002255, 551534192, 550330812, 549602698, 549589802, 548196629, 547525198, 545875738, 544925064, 544908086, 544516938, 543809762, 550330812, 549602698, 549589802, 548196629, 547525198, 545875738, 544925064, 544908086, 544516938, 543809762, 550330812, 549602698, 549589802, 548196629, 547525198, 545875738, 544925064, 544908086, 544516938, 543809762, 543720351, 543343732, 543098292, 542854162, 542808056, 542105658, 541489464, 536280863, 535000976, 528266086, 543720351, 543343732, 543098292, 542854162, 542808056, 542105658, 541489464, 536280863, 535000976, 528266086, 543720351, 543343732, 543098292, 542854162, 542808056, 542105658, 541489464, 536280863, 535000976, 528266086, 528163180, 525480884, 524995462, 524258759, 521571016, 519145244, 516871017, 513126944, 510617672, 508423377, 528163180, 525480884, 524995462, 524258759, 521571016, 519145244, 516871017, 513126944, 510617672, 508423377, 528163180, 525480884, 524995462, 524258759, 521571016, 519145244, 516871017, 513126944, 510617672, 508423377, 502758745, 501477614, 500823351, 499336421, 497910693, 497148554, 496389880, 485520394, 483809969, 482900351, 502758745, 501477614, 500823351, 499336421, 497910693, 497148554, 496389880, 485520394, 483809969, 482900351, 502758745, 501477614, 500823351, 499336421, 497910693, 497148554, 496389880, 485520394, 483809969, 482900351, 478992244, 474895350, 474466263, 473082195, 471374496, 469785140, 467693039, 461626039, 460234666, 454591915, 478992244, 474895350, 474466263, 473082195, 471374496, 469785140, 467693039, 461626039, 460234666, 454591915, 478992244, 474895350, 474466263, 473082195, 471374496, 469785140, 467693039, 461626039, 460234666, 454591915, 453459343, 452239136, 451595716, 445720865, 443971361, 443222521, 442969899, 440802210, 439846665, 439648222, 453459343, 452239136, 451595716, 445720865, 443971361, 443222521, 442969899, 440802210, 439846665, 439648222, 453459343, 452239136, 451595716, 445720865, 443971361, 443222521, 442969899, 440802210, 439846665, 439648222, 438682614, 434226590, 433956097, 427822905, 427451406, 425229176, 423719110, 421356122, 419721433, 417741268, 438682614, 434226590, 433956097, 427822905, 427451406, 425229176, 423719110, 421356122, 419721433, 417741268, 438682614, 434226590, 433956097, 427822905, 427451406, 425229176, 423719110, 421356122, 419721433, 417741268, 407004619, 403954350, 403180676, 402651857, 400764690, 400585309, 393916886, 392360888, 391567302, 389562473, 407004619, 403954350, 403180676, 402651857, 400764690, 400585309, 393916886, 392360888, 391567302, 389562473, 407004619, 403954350, 403180676, 402651857, 400764690, 400585309, 393916886, 392360888, 391567302, 389562473, 388007260, 387246980, 381757206, 380147052, 373338172, 372249477, 371707095, 370835628, 362386190, 361437551, 388007260, 387246980, 381757206, 380147052, 373338172, 372249477, 371707095, 370835628, 362386190, 361437551, 388007260, 387246980, 381757206, 380147052, 373338172, 372249477, 371707095, 370835628, 362386190, 361437551, 357526438, 353250038, 351810895, 350143782, 349550183, 347762435, 346815960, 345796143, 345392567, 343679817, 357526438, 353250038, 351810895, 350143782, 349550183, 347762435, 346815960, 345796143, 345392567, 343679817, 357526438, 353250038, 351810895, 350143782, 349550183, 347762435, 346815960, 345796143, 345392567, 343679817, 343207804, 342550633, 342246186, 341076969, 339452431, 339279104, 337174722, 336090151, 335833248, 335309054, 343207804, 342550633, 342246186, 341076969, 339452431, 339279104, 337174722, 336090151, 335833248, 335309054, 343207804, 342550633, 342246186, 341076969, 339452431, 339279104, 337174722, 336090151, 335833248, 335309054, 334521032, 330611300, 330573006, 329843622, 329160095, 329122981, 328697951, 327497849, 325670108, 324929701, 334521032, 330611300, 330573006, 329843622, 329160095, 329122981, 328697951, 327497849, 325670108, 324929701, 334521032, 330611300, 330573006, 329843622, 329160095, 329122981, 328697951, 327497849, 325670108, 324929701, 324031049, 324027665, 323381831, 317031848, 316994152, 315250811, 315045832, 314994926, 314921763, 314917031, 324031049, 324027665, 323381831, 317031848, 316994152, 315250811, 315045832, 314994926, 314921763, 314917031, 324031049, 324027665, 323381831, 317031848, 316994152, 315250811, 315045832, 314994926, 314921763, 314917031, 310846012, 310453369, 306834973, 483066583, 477868884, 447996594, 444580363, 439445530, 425573995, 399176118, 310846012, 310453369, 306834973, 483066583, 477868884, 447996594, 444580363, 439445530, 425573995, 399176118, 310846012, 310453369, 306834973, 483066583, 477868884, 447996594, 444580363, 439445530, 425573995, 399176118, 383632068, 353713601, 383632068, 353713601, 383632068, 353713601]"
